sk_date,bk_product,idx_value
20070601,000852,3632.9
20070601,000905,3960.442
20070601,000906,3819.295
20070601,CCFI,1391.9478
20070601,h11001,113.21
20070604,000300,3511.431
20070604,000852,3359.931
20070604,000905,3618.688
20070604,000906,3516.646
20070604,CCFI,1380.0304
20070604,h11001,113.2
20070605,000300,3634.633
20070605,000852,3321.848
20070605,000905,3659.941
20070605,000906,3619.453
20070605,CCFI,1413.3843
20070605,h11001,113.18
20070606,000300,3677.58
20070606,000852,3354.83
20070606,000905,3736.931
20070606,000906,3670.317
20070606,CCFI,1407.8921
20070606,h11001,113.11
20070607,000300,3802.304
20070607,000852,3505.619
20070607,000905,3936.766
20070607,000906,3812.338
20070607,CCFI,1382.2283
20070607,h11001,113.14
20070608,000300,3837.867
20070608,000852,3578.506
20070608,000905,4002.868
20070608,000906,3855.026
20070608,CCFI,1362.502
20070608,h11001,113.05
20070611,000300,3931.862
20070611,000852,3625.513
20070611,000905,4104.551
20070611,000906,3950.318
20070611,CCFI,1348.8287
20070611,h11001,113.03
20070612,000300,4036.109
20070612,000852,3682.442
20070612,000905,4218.436
20070612,000906,4056.271
20070612,CCFI,1337.7224
20070612,h11001,113.0
20070613,000300,4118.268
20070613,000852,3838.024
20070613,000905,4372.53
20070613,000906,4155.253
20070613,CCFI,1335.5983
20070613,h11001,112.88
20070614,000300,4075.821
20070614,000852,3776.99
20070614,000905,4311.975
20070614,000906,4108.702
20070614,CCFI,1341.7563
20070614,h11001,112.82
20070615,000300,4099.381
20070615,000852,3763.258
20070615,000905,4316.53
20070615,000906,4127.549
20070615,CCFI,1336.5684
20070615,h11001,112.72
20070618,000300,4227.569
20070618,000852,3878.97
20070618,000905,4439.185
20070618,000906,4253.649
20070618,CCFI,1367.0687
20070618,h11001,112.56
20070619,000300,4253.0
20070619,000852,3958.327
20070619,000905,4529.033
20070619,000906,4294.445
20070619,CCFI,1352.9533
20070619,h11001,112.46
20070620,000300,4157.599
20070620,000852,3867.762
20070620,000905,4396.218
20070620,000906,4190.594
20070620,CCFI,1354.6159
20070620,h11001,112.44
20070621,000300,4197.28
20070621,000852,3821.404
20070621,000905,4374.488
20070621,000906,4215.281
20070621,CCFI,1356.202
20070621,h11001,112.35
20070622,000300,4051.426
20070622,000852,3587.39
20070622,000905,4123.215
20070622,000906,4044.922
20070622,CCFI,1346.8436
20070622,h11001,112.26
20070625,000300,3877.59
20070625,000852,3338.365
20070625,000905,3851.944
20070625,000906,3848.688
20070625,CCFI,1327.1499
20070625,h11001,112.22
20070626,000300,3928.213
20070626,000852,3383.888
20070626,000905,3928.703
20070626,000906,3905.3
20070626,CCFI,1318.5482
20070626,h11001,112.17
20070627,000300,4040.484
20070627,000852,3467.477
20070627,000905,4022.313
20070627,000906,4012.452
20070627,CCFI,1280.0493
20070627,h11001,112.13
20070628,000300,3858.522
20070628,000852,3299.115
20070628,000905,3757.978
20070628,000906,3811.872
20070628,CCFI,1311.8153
20070628,h11001,112.06
20070629,000300,3764.078
20070629,000852,3152.37
20070629,000905,3585.486
20070629,000906,3699.335
20070629,CCFI,1334.4011
20070629,h11001,112.1
20070702,000300,3757.655
20070702,000852,3223.945
20070702,000905,3644.79
20070702,000906,3708.31
20070702,CCFI,1340.2767
20070702,h11001,112.19
20070703,000300,3832.227
20070703,000852,3271.839
20070703,000905,3704.706
20070703,000906,3779.001
20070703,CCFI,1376.0047
20070703,h11001,112.19
20070704,000300,3743.582
20070704,000852,3176.33
20070704,000905,3622.518
20070704,000906,3692.407
20070704,CCFI,1361.2346
20070704,h11001,112.08
20070705,000300,3537.435
20070705,000852,2962.843
20070705,000905,3380.179
20070705,000906,3479.049
20070705,CCFI,1371.441
20070705,h11001,112.02
20070706,000300,3710.283
20070706,000852,3147.564
20070706,000905,3591.377
20070706,000906,3659.816
20070706,CCFI,1357.1112
20070706,h11001,111.97
20070709,000300,3821.302
20070709,000852,3244.459
20070709,000905,3711.714
20070709,000906,3772.341
20070709,CCFI,1381.2518
20070709,h11001,111.98
20070710,000300,3775.621
20070710,000852,3165.099
20070710,000905,3606.187
20070710,000906,3712.916
20070710,CCFI,1375.1544
20070710,h11001,111.81
20070711,000300,3789.874
20070711,000852,3195.87
20070711,000905,3653.311
20070711,000906,3734.783
20070711,CCFI,1352.548
20070711,h11001,111.77
20070712,000300,3816.921
20070712,000852,3229.942
20070712,000905,3671.175
20070712,000906,3759.51
20070712,CCFI,1364.1225
20070712,h11001,111.82
20070713,000300,3820.124
20070713,000852,3223.993
20070713,000905,3655.845
20070713,000906,3758.343
20070713,CCFI,1348.4805
20070713,h11001,111.86
20070716,000300,3697.966
20070716,000852,3104.853
20070716,000905,3532.064
20070716,000906,3636.546
20070716,CCFI,1354.3861
20070716,h11001,111.96
20070717,000300,3789.651
20070717,000852,3156.064
20070717,000905,3610.382
20070717,000906,3724.533
20070717,CCFI,1342.0592
20070717,h11001,112.34
20070718,000300,3807.574
20070718,000852,3149.729
20070718,000905,3624.341
20070718,000906,3741.415
20070718,CCFI,1347.1094
20070718,h11001,112.24
20070719,000300,3806.997
20070719,000852,3173.074
20070719,000905,3640.282
20070719,000906,3744.725
20070719,CCFI,1370.1742
20070719,h11001,112.03
20070720,000300,3971.884
20070720,000852,3281.915
20070720,000905,3788.744
20070720,000906,3904.75
20070720,CCFI,1410.8386
20070720,h11001,111.86
20070723,000300,4156.723
20070723,000852,3467.958
20070723,000905,3984.788
20070723,000906,4091.106
20070723,CCFI,1436.3019
20070723,h11001,111.8
20070724,000300,4161.352
20070724,000852,3512.933
20070724,000905,3993.019
20070724,000906,4096.555
20070724,CCFI,1397.9124
20070724,h11001,111.84
20070725,000300,4255.463
20070725,000852,3642.348
20070725,000905,4106.826
20070725,000906,4194.734
20070725,CCFI,1398.137
20070725,h11001,111.82
20070726,000300,4303.185
20070726,000852,3731.399
20070726,000905,4190.881
20070726,000906,4250.718
20070726,CCFI,1406.5687
20070726,h11001,111.9
20070727,000300,4307.143
20070727,000852,3840.429
20070727,000905,4269.767
20070727,000906,4272.307
20070727,CCFI,1394.6637
20070727,h11001,111.89
20070730,000300,4410.297
20070730,000852,3936.792
20070730,000905,4353.092
20070730,000906,4370.171
20070730,CCFI,1401.8673
20070730,h11001,112.06
20070731,000300,4460.564
20070731,000852,4005.344
20070731,000905,4403.584
20070731,000906,4420.187
20070731,CCFI,1421.8103
20070731,h11001,112.14
20070801,000300,4290.477
20070801,000852,3784.016
20070801,000905,4161.135
20070801,000906,4234.137
20070801,CCFI,1399.4476
20070801,h11001,112.19
20070802,000300,4436.192
20070802,000852,3932.076
20070802,000905,4336.811
20070802,000906,4386.003
20070802,CCFI,1403.9039
20070802,h11001,112.17
20070803,000300,4598.379
20070803,000852,3968.655
20070803,000905,4408.047
20070803,000906,4525.852
20070803,CCFI,1405.4877
20070803,h11001,112.22
20070806,000300,4703.984
20070806,000852,4037.019
20070806,000905,4504.344
20070806,000906,4628.633
20070806,CCFI,1367.9159
20070806,h11001,112.3
20070807,000300,4724.547
20070807,000852,4041.942
20070807,000905,4470.142
20070807,000906,4636.215
20070807,CCFI,1375.143
20070807,h11001,112.31
20070808,000300,4668.087
20070808,000852,3970.944
20070808,000905,4395.427
20070808,000906,4575.811
20070808,CCFI,1373.1039
20070808,h11001,112.18
20070809,000300,4777.286
20070809,000852,3997.013
20070809,000905,4442.06
20070809,000906,4669.65
20070809,CCFI,1376.8068
20070809,h11001,112.16
20070810,000300,4726.683
20070810,000852,3895.455
20070810,000905,4348.811
20070810,000906,4609.332
20070810,CCFI,1348.4507
20070810,h11001,112.12
20070813,000300,4721.192
20070813,000852,3861.263
20070813,000905,4329.765
20070813,000906,4600.696
20070813,CCFI,1367.3189
20070813,h11001,112.11
20070814,000300,4795.568
20070814,000852,3982.676
20070814,000905,4436.206
20070814,000906,4682.135
20070814,CCFI,1358.888
20070814,h11001,112.13
20070815,000300,4798.75
20070815,000852,3957.011
20070815,000905,4412.795
20070815,000906,4679.104
20070815,CCFI,1344.7279
20070815,h11001,112.5
20070816,000300,4721.942
20070816,000852,3995.48
20070816,000905,4438.959
20070816,000906,4626.728
20070816,CCFI,1341.7696
20070816,h11001,112.43
20070817,000300,4626.583
20070817,000852,3984.806
20070817,000905,4390.883
20070817,000906,4542.974
20070817,CCFI,1290.7448
20070817,h11001,112.39
20070820,000300,4885.427
20070820,000852,4140.415
20070820,000905,4570.571
20070820,000906,4781.819
20070820,CCFI,1323.7406
20070820,h11001,112.48
20070821,000300,4972.711
20070821,000852,4178.023
20070821,000905,4625.28
20070821,000906,4860.993
20070821,CCFI,1318.6097
20070821,h11001,112.37
20070822,000300,5051.688
20070822,000852,4237.937
20070822,000905,4685.058
20070822,000906,4935.015
20070822,CCFI,1322.9836
20070822,h11001,112.27
20070823,000300,5135.93
20070823,000852,4286.922
20070823,000905,4733.839
20070823,000906,5010.485
20070823,CCFI,1358.3643
20070823,h11001,112.35
20070824,000300,5217.581
20070824,000852,4320.975
20070824,000905,4742.953
20070824,000906,5074.757
20070824,CCFI,1347.6196
20070824,h11001,112.41
20070827,000300,5243.147
20070827,000852,4318.122
20070827,000905,4724.544
20070827,000906,5089.931
20070827,CCFI,1367.6991
20070827,h11001,112.43
20070828,000300,5251.77
20070828,000852,4344.092
20070828,000905,4729.791
20070828,000906,5097.715
20070828,CCFI,1355.3835
20070828,h11001,112.49
20070829,000300,5171.822
20070829,000852,4316.884
20070829,000905,4701.439
20070829,000906,5030.275
20070829,CCFI,1339.7518
20070829,h11001,112.47
20070830,000300,5241.228
20070830,000852,4468.39
20070830,000905,4843.707
20070830,000906,5116.211
20070830,CCFI,1361.0172
20070830,h11001,112.52
20070831,000300,5296.813
20070831,000852,4515.24
20070831,000905,4897.636
20070831,000906,5171.065
20070831,CCFI,1371.9351
20070831,h11001,112.67
20070903,000300,5419.169
20070903,000852,4621.479
20070903,000905,5008.833
20070903,000906,5290.065
20070903,CCFI,1361.2843
20070903,h11001,112.6
20070904,000300,5360.333
20070904,000852,4558.491
20070904,000905,4980.529
20070904,000906,5238.67
20070904,CCFI,1361.9076
20070904,h11001,112.56
20070905,000300,5363.251
20070905,000852,4570.186
20070905,000905,5010.729
20070905,000906,5247.879
20070905,CCFI,1360.137
20070905,h11001,112.42
20070906,000300,5412.037
20070906,000852,4632.488
20070906,000905,5065.515
20070906,000906,5297.744
20070906,CCFI,1353.9285
20070906,h11001,112.48
20070907,000300,5294.795
20070907,000852,4533.107
20070907,000905,4939.231
20070907,000906,5179.155
20070907,CCFI,1360.8956
20070907,h11001,112.47
20070910,000300,5377.222
20070910,000852,4645.325
20070910,000905,5038.941
20070910,000906,5265.05
20070910,CCFI,1349.5064
20070910,h11001,112.46
20070911,000300,5124.092
20070911,000852,4334.65
20070911,000905,4718.312
20070911,000906,4997.92
20070911,CCFI,1359.8435
20070911,h11001,112.42
20070912,000300,5202.856
20070912,000852,4370.09
20070912,000905,4770.769
20070912,000906,5070.108
20070912,CCFI,1370.629
20070912,h11001,112.17
20070913,000300,5349.97
20070913,000852,4439.132
20070913,000905,4872.661
20070913,000906,5205.85
20070913,CCFI,1368.7985
20070913,h11001,112.17
20070914,000300,5397.278
20070914,000852,4502.404
20070914,000905,4936.694
20070914,000906,5256.719
20070914,CCFI,1376.2768
20070914,h11001,112.16
20070917,000300,5498.908
20070917,000852,4596.263
20070917,000905,5047.597
20070917,000906,5359.845
20070917,CCFI,1385.5809
20070917,h11001,112.08
20070918,000300,5476.839
20070918,000852,4655.166
20070918,000905,5096.239
20070918,000906,5354.237
20070918,CCFI,1383.4801
20070918,h11001,112.1
20070919,000300,5419.268
20070919,000852,4584.826
20070919,000905,5029.101
20070919,000906,5294.824
20070919,CCFI,1400.6916
20070919,h11001,112.12
20070920,000300,5494.915
20070920,000852,4617.754
20070920,000905,5079.078
20070920,000906,5364.067
20070920,CCFI,1401.7855
20070920,h11001,112.11
20070921,000300,5468.098
20070921,000852,4562.117
20070921,000905,5028.843
20070921,000906,5332.012
20070921,CCFI,1401.4502
20070921,h11001,112.05
20070924,000300,5513.895
20070924,000852,4577.255
20070924,000905,5054.73
20070924,000906,5372.92
20070924,CCFI,1407.9963
20070924,h11001,112.01
20070925,000300,5454.615
20070925,000852,4547.599
20070925,000905,5013.06
20070925,000906,5318.085
20070925,CCFI,1416.927
20070925,h11001,112.01
20070926,000300,5361.021
20070926,000852,4471.175
20070926,000905,4932.521
20070926,000906,5228.098
20070926,CCFI,1406.8075
20070926,h11001,112.02
20070927,000300,5427.657
20070927,000852,4498.613
20070927,000905,4972.716
20070927,000906,5288.208
20070927,CCFI,1408.1491
20070927,h11001,112.08
20070928,000300,5580.813
20070928,000852,4582.44
20070928,000905,5083.65
20070928,000906,5430.639
20070928,CCFI,1419.2826
20070928,h11001,112.24
20071008,000300,5653.136
20071008,000852,4579.571
20071008,000905,5088.596
20071008,000906,5486.943
20071008,CCFI,1410.1544
20071008,h11001,112.49
20071009,000300,5675.927
20071009,000852,4594.701
20071009,000905,5141.892
20071009,000906,5516.638
20071009,CCFI,1386.9839
20071009,h11001,112.36
20071010,000300,5685.759
20071010,000852,4588.078
20071010,000905,5109.1
20071010,000906,5516.56
20071010,CCFI,1400.0939
20071010,h11001,112.35
20071011,000300,5760.078
20071011,000852,4510.27
20071011,000905,5005.498
20071011,000906,5549.388
20071011,CCFI,1402.3262
20071011,h11001,112.37
20071012,000300,5737.221
20071012,000852,4375.305
20071012,000905,4891.386
20071012,000906,5505.644
20071012,CCFI,1401.7471
20071012,h11001,112.42
20071015,000300,5821.447
20071015,000852,4364.804
20071015,000905,4890.596
20071015,000906,5569.748
20071015,CCFI,1418.9699
20071015,h11001,112.4
20071016,000300,5877.202
20071016,000852,4404.017
20071016,000905,4943.559
20071016,000906,5624.456
20071016,CCFI,1416.9922
20071016,h11001,112.44
20071017,000300,5824.117
20071017,000852,4401.068
20071017,000905,4929.536
20071017,000906,5580.481
20071017,CCFI,1399.6615
20071017,h11001,112.37
20071018,000300,5615.747
20071018,000852,4316.604
20071018,000905,4814.462
20071018,000906,5394.538
20071018,CCFI,1397.061
20071018,h11001,112.37
20071019,000300,5614.06
20071019,000852,4277.367
20071019,000905,4813.952
20071019,000906,5393.127
20071019,CCFI,1394.3498
20071019,h11001,112.34
20071022,000300,5472.677
20071022,000852,4158.928
20071022,000905,4688.292
20071022,000906,5256.316
20071022,CCFI,1367.1429
20071022,h11001,112.29
20071023,000300,5540.09
20071023,000852,4147.841
20071023,000905,4688.722
20071023,000906,5308.385
20071023,CCFI,1374.9474
20071023,h11001,112.23
20071024,000300,5588.014
20071024,000852,4049.973
20071024,000905,4596.635
20071024,000906,5324.957
20071024,CCFI,1363.3283
20071024,h11001,112.05
20071025,000300,5333.792
20071025,000852,3747.127
20071025,000905,4251.497
20071025,000906,5052.565
20071025,CCFI,1364.1328
20071025,h11001,112.11
20071026,000300,5394.807
20071026,000852,3699.727
20071026,000905,4228.946
20071026,000906,5094.77
20071026,CCFI,1380.963
20071026,h11001,112.18
20071029,000300,5508.357
20071029,000852,3750.871
20071029,000905,4288.789
20071029,000906,5195.681
20071029,CCFI,1398.1172
20071029,h11001,112.27
20071030,000300,5596.068
20071030,000852,3857.89
20071030,000905,4388.327
20071030,000906,5285.189
20071030,CCFI,1374.7323
20071030,h11001,112.26
20071031,000300,5688.543
20071031,000852,4009.746
20071031,000905,4550.183
20071031,000906,5391.909
20071031,CCFI,1373.6029
20071031,h11001,112.34
20071101,000300,5605.232
20071101,000852,3908.541
20071101,000905,4431.099
20071101,000906,5301.564
20071101,CCFI,1361.9396
20071101,h11001,112.3
20071102,000300,5472.93
20071102,000852,3829.232
20071102,000905,4329.631
20071102,000906,5177.106
20071102,CCFI,1346.7774
20071102,h11001,112.23
20071105,000300,5360.305
20071105,000852,3898.526
20071105,000905,4361.872
20071105,000906,5096.895
20071105,CCFI,1330.3351
20071105,h11001,112.3
20071106,000300,5317.549
20071106,000852,3946.956
20071106,000905,4395.011
20071106,000906,5070.979
20071106,CCFI,1345.3659
20071106,h11001,112.22
20071107,000300,5350.629
20071107,000852,3939.367
20071107,000905,4385.856
20071107,000906,5094.6
20071107,CCFI,1347.4213
20071107,h11001,112.14
20071108,000300,5093.669
20071108,000852,3778.059
20071108,000905,4205.65
20071108,000906,4856.548
20071108,CCFI,1319.2074
20071108,h11001,112.09
20071109,000300,5040.525
20071109,000852,3743.999
20071109,000905,4153.236
20071109,000906,4804.021
20071109,CCFI,1325.0771
20071109,h11001,112.12
20071112,000300,4978.252
20071112,000852,3708.945
20071112,000905,4098.556
20071112,000906,4743.935
20071112,CCFI,1278.7224
20071112,h11001,112.15
20071113,000300,4939.244
20071113,000852,3730.293
20071113,000905,4114.509
20071113,000906,4717.236
20071113,CCFI,1269.9895
20071113,h11001,112.05
20071114,000300,5145.888
20071114,000852,3844.501
20071114,000905,4263.995
20071114,000906,4909.653
20071114,CCFI,1279.1412
20071114,h11001,111.85
20071115,000300,5081.113
20071115,000852,3828.129
20071115,000905,4210.704
20071115,000906,4847.935
20071115,CCFI,1278.2747
20071115,h11001,111.85
20071116,000300,5007.662
20071116,000852,3843.967
20071116,000905,4217.228
20071116,000906,4792.515
20071116,CCFI,1246.9339
20071116,h11001,111.82
20071119,000300,4994.416
20071119,000852,3922.598
20071119,000905,4313.28
20071119,000906,4802.786
20071119,CCFI,1230.98
20071119,h11001,111.96
20071120,000300,5069.382
20071120,000852,3956.56
20071120,000905,4371.676
20071120,000906,4873.515
20071120,CCFI,1199.7274
20071120,h11001,111.92
20071121,000300,4997.62
20071121,000852,3923.878
20071121,000905,4308.422
20071121,000906,4804.232
20071121,CCFI,1165.7706
20071121,h11001,112.01
20071122,000300,4772.617
20071122,000852,3731.977
20071122,000905,4113.309
20071122,000906,4587.691
20071122,CCFI,1188.2937
20071122,h11001,112.04
20071123,000300,4856.161
20071123,000852,3802.826
20071123,000905,4193.98
20071123,000906,4669.861
20071123,CCFI,1206.0939
20071123,h11001,111.92
20071126,000300,4800.082
20071126,000852,3779.604
20071126,000905,4151.876
20071126,000906,4617.293
20071126,CCFI,1193.3662
20071126,h11001,111.91
20071127,000300,4711.152
20071127,000852,3722.9
20071127,000905,4108.951
20071127,000906,4539.056
20071127,CCFI,1190.9719
20071127,h11001,111.84
20071128,000300,4648.751
20071128,000852,3713.337
20071128,000905,4078.041
20071128,000906,4483.992
20071128,CCFI,1206.7786
20071128,h11001,111.8
20071129,000300,4842.07
20071129,000852,3801.327
20071129,000905,4185.267
20071129,000906,4657.043
20071129,CCFI,1233.3916
20071129,h11001,111.86
20071130,000300,4737.408
20071130,000852,3733.479
20071130,000905,4122.932
20071130,000906,4562.396
20071130,CCFI,1247.1188
20071130,h11001,111.84
20071203,000300,4772.674
20071203,000852,3766.882
20071203,000905,4170.263
20071203,000906,4599.914
20071203,CCFI,1237.7713
20071203,h11001,111.86
20071204,000300,4829.214
20071204,000852,3792.237
20071204,000905,4194.015
20071204,000906,4648.927
20071204,CCFI,1211.3346
20071204,h11001,111.74
20071205,000300,4965.947
20071205,000852,3852.444
20071205,000905,4273.045
20071205,000906,4772.064
20071205,CCFI,1234.7657
20071205,h11001,111.86
20071206,000300,4971.055
20071206,000852,3895.757
20071206,000905,4291.068
20071206,000906,4779.889
20071206,CCFI,1221.5456
20071206,h11001,111.82
20071207,000300,5041.35
20071207,000852,3960.609
20071207,000905,4362.22
20071207,000906,4849.724
20071207,CCFI,1228.7976
20071207,h11001,111.88
20071210,000300,5133.562
20071210,000852,4059.236
20071210,000905,4483.831
20071210,000906,4947.393
20071210,CCFI,1237.1642
20071210,h11001,111.84
20071211,000300,5140.0
20071211,000852,4112.21
20071211,000905,4534.937
20071211,000906,4963.344
20071211,CCFI,1235.5474
20071211,h11001,111.93
20071212,000300,5077.39
20071212,000852,4154.339
20071212,000905,4544.681
20071212,000906,4916.811
20071212,CCFI,1195.6242
20071212,h11001,111.96
20071213,000300,4884.298
20071213,000852,4037.53
20071213,000905,4402.636
20071213,000906,4736.428
20071213,CCFI,1210.4142
20071213,h11001,111.91
20071214,000300,4977.652
20071214,000852,4103.854
20071214,000905,4499.53
20071214,000906,4829.689
20071214,CCFI,1197.542
20071214,h11001,111.92
20071217,000300,4857.289
20071217,000852,4133.821
20071217,000905,4506.042
20071217,000906,4737.631
20071217,CCFI,1198.8154
20071217,h11001,111.6
20071218,000300,4829.909
20071218,000852,4095.0
20071218,000905,4467.812
20071218,000906,4708.175
20071218,CCFI,1174.2651
20071218,h11001,111.54
20071219,000300,4946.285
20071219,000852,4167.273
20071219,000905,4565.622
20071219,000906,4819.508
20071219,CCFI,1194.8974
20071219,h11001,111.6
20071220,000300,5037.195
20071220,000852,4210.518
20071220,000905,4621.393
20071220,000906,4902.113
20071220,CCFI,1218.3082
20071220,h11001,111.56
20071221,000300,5101.852
20071221,000852,4281.387
20071221,000905,4691.533
20071221,000906,4967.334
20071221,CCFI,1253.3736
20071221,h11001,111.58
20071224,000300,5207.134
20071224,000852,4344.314
20071224,000905,4772.638
20071224,000906,5066.505
20071224,CCFI,1287.6888
20071224,h11001,111.58
20071225,000300,5216.813
20071225,000852,4388.727
20071225,000905,4815.209
20071225,000906,5083.079
20071225,CCFI,1277.4102
20071225,h11001,111.78
20071226,000300,5265.026
20071226,000852,4473.133
20071226,000905,4912.841
20071226,000906,5141.344
20071226,CCFI,1295.3163
20071226,h11001,111.77
20071227,000300,5367.53
20071227,000852,4499.825
20071227,000905,4963.453
20071227,000906,5231.872
20071227,CCFI,1285.1825
20071227,h11001,111.84
20071228,000300,5338.275
20071228,000852,4493.415
20071228,000905,4947.603
20071228,000906,5205.737
20071228,CCFI,1262.5262
20071228,h11001,111.78
20080102,000300,5385.103
20080102,000852,4636.775
20080102,000905,5123.934
20080102,000906,5278.921
20080102,CCFI,1262.8403
20080102,h11001,111.71
20080103,000300,5422.034
20080103,000852,4741.032
20080103,000905,5230.749
20080103,000906,5329.961
20080103,CCFI,1281.9838
20080103,h11001,111.81
20080104,000300,5483.65
20080104,000852,4778.028
20080104,000905,5243.032
20080104,000906,5380.78
20080104,CCFI,1317.5596
20080104,h11001,111.86
20080107,000300,5556.593
20080107,000852,4867.133
20080107,000905,5347.806
20080107,000906,5459.604
20080107,CCFI,1304.8822
20080107,h11001,111.85
20080108,000300,5528.054
20080108,000852,4739.093
20080108,000905,5200.552
20080108,000906,5406.769
20080108,CCFI,1317.5439
20080108,h11001,111.84
20080109,000300,5613.758
20080109,000852,4884.274
20080109,000905,5356.482
20080109,000906,5505.883
20080109,CCFI,1351.4446
20080109,h11001,111.86
20080110,000300,5672.154
20080110,000852,4894.592
20080110,000905,5382.326
20080110,000906,5557.086
20080110,CCFI,1331.3585
20080110,h11001,111.97
20080111,000300,5699.147
20080111,000852,4867.471
20080111,000905,5376.797
20080111,000906,5577.202
20080111,CCFI,1359.5697
20080111,h11001,111.98
20080114,000300,5731.757
20080114,000852,4946.351
20080114,000905,5445.102
20080114,000906,5616.746
20080114,CCFI,1357.8326
20080114,h11001,111.95
20080115,000300,5696.45
20080115,000852,4999.918
20080115,000905,5487.088
20080115,000906,5597.502
20080115,CCFI,1336.7939
20080115,h11001,112.0
20080116,000300,5505.717
20080116,000852,4957.377
20080116,000905,5412.911
20080116,000906,5432.362
20080116,CCFI,1305.7648
20080116,h11001,112.05
20080117,000300,5365.624
20080117,000852,4849.483
20080117,000905,5270.956
20080117,000906,5293.276
20080117,CCFI,1322.2
20080117,h11001,112.03
20080118,000300,5414.468
20080118,000852,4886.729
20080118,000905,5317.448
20080118,000906,5341.158
20080118,CCFI,1310.6233
20080118,h11001,112.11
20080121,000300,5145.734
20080121,000852,4680.894
20080121,000905,5097.226
20080121,000906,5084.979
20080121,CCFI,1321.1431
20080121,h11001,112.13
20080122,000300,4753.868
20080122,000852,4292.693
20080122,000905,4661.826
20080122,000906,4688.096
20080122,CCFI,1280.7437
20080122,h11001,112.15
20080123,000300,4975.111
20080123,000852,4471.125
20080123,000905,4912.058
20080123,000906,4913.082
20080123,CCFI,1288.764
20080123,h11001,112.26
20080124,000300,5027.213
20080124,000852,4605.94
20080124,000905,5080.926
20080124,000906,4988.54
20080124,CCFI,1306.1194
20080124,h11001,112.3
20080125,000300,5077.429
20080125,000852,4612.951
20080125,000905,5096.69
20080125,000906,5031.214
20080125,CCFI,1315.2403
20080125,h11001,112.37
20080128,000300,4731.883
20080128,000852,4282.726
20080128,000905,4740.501
20080128,000906,4686.906
20080128,CCFI,1294.3449
20080128,h11001,112.39
20080129,000300,4762.083
20080129,000852,4360.978
20080129,000905,4840.636
20080129,000906,4731.095
20080129,CCFI,1323.5221
20080129,h11001,112.42
20080130,000300,4710.652
20080130,000852,4389.438
20080130,000905,4851.426
20080130,000906,4692.883
20080130,CCFI,1323.8099
20080130,h11001,112.55
20080131,000300,4620.401
20080131,000852,4215.108
20080131,000905,4663.415
20080131,000906,4583.532
20080131,CCFI,1334.9522
20080131,h11001,112.68
20080201,000300,4571.945
20080201,000852,4027.373
20080201,000905,4456.927
20080201,000906,4501.312
20080201,CCFI,1340.1836
20080201,h11001,112.88
20080204,000300,4950.124
20080204,000852,4346.525
20080204,000905,4820.387
20080204,000906,4872.521
20080204,CCFI,1357.993
20080204,h11001,113.03
20080205,000300,4921.829
20080205,000852,4366.549
20080205,000905,4838.995
20080205,000906,4854.673
20080205,CCFI,1365.5114
20080205,h11001,114.12
20080213,000300,4816.084
20080213,000852,4371.405
20080213,000905,4813.581
20080213,000906,4767.388
20080213,CCFI,1379.9216
20080213,h11001,114.3
20080214,000300,4880.252
20080214,000852,4455.051
20080214,000905,4910.358
20080214,000906,4837.979
20080214,CCFI,1394.1268
20080214,h11001,114.28
20080215,000300,4813.311
20080215,000852,4437.486
20080215,000905,4886.016
20080215,000906,4780.936
20080215,CCFI,1391.694
20080215,h11001,114.29
20080218,000300,4910.992
20080218,000852,4555.318
20080218,000905,5043.144
20080218,000906,4890.519
20080218,CCFI,1416.4807
20080218,h11001,114.3
20080219,000300,5020.753
20080219,000852,4639.881
20080219,000905,5133.361
20080219,000906,4994.949
20080219,CCFI,1424.9381
20080219,h11001,114.21
20080220,000300,4908.717
20080220,000852,4620.5
20080220,000905,5089.439
20080220,000906,4898.786
20080220,CCFI,1425.2311
20080220,h11001,114.2
20080221,000300,4876.03
20080221,000852,4682.195
20080221,000905,5153.601
20080221,000906,4887.402
20080221,CCFI,1454.9443
20080221,h11001,114.23
20080222,000300,4702.241
20080222,000852,4591.941
20080222,000905,5029.198
20080222,000906,4726.048
20080222,CCFI,1462.8512
20080222,h11001,114.24
20080225,000300,4519.783
20080225,000852,4442.762
20080225,000905,4869.654
20080225,000906,4550.376
20080225,CCFI,1498.2764
20080225,h11001,114.27
20080226,000300,4515.533
20080226,000852,4446.171
20080226,000905,4868.814
20080226,000906,4546.907
20080226,CCFI,1437.786
20080226,h11001,114.29
20080227,000300,4639.768
20080227,000852,4555.182
20080227,000905,4977.335
20080227,000906,4666.497
20080227,CCFI,1462.9791
20080227,h11001,114.29
20080228,000300,4622.056
20080228,000852,4571.874
20080228,000905,4989.412
20080228,000906,4655.413
20080228,CCFI,1478.2384
20080228,h11001,114.4
20080229,000300,4674.55
20080229,000852,4646.539
20080229,000905,5057.617
20080229,000906,4710.784
20080229,CCFI,1483.3638
20080229,h11001,114.57
20080303,000300,4790.744
20080303,000852,4814.757
20080303,000905,5227.732
20080303,000906,4837.491
20080303,CCFI,1502.0478
20080303,h11001,114.57
20080304,000300,4671.148
20080304,000852,4824.665
20080304,000905,5192.593
20080304,000906,4737.37
20080304,CCFI,1496.8564
20080304,h11001,114.55
20080305,000300,4628.724
20080305,000852,4877.329
20080305,000905,5214.238
20080305,000906,4709.236
20080305,CCFI,1466.504
