sk_date,bk_product,idx_value
20100427,000016,2131.841
20100428,000016,2126.529
20100429,000016,2124.392
20100430,000016,2149.453
20100504,000016,2109.812
20100505,000016,2110.045
20100506,000016,2007.012
20100507,000016,1980.168
20100510,000016,2007.522
20100511,000016,1967.66
20100512,000016,2001.131
20100513,000016,2041.556
20100514,000016,2019.73
20100517,000016,1927.692
20100518,000016,1968.37
20100519,000016,1956.22
20100520,000016,1925.244
20100521,000016,1943.429
20100524,000016,2007.763
20100525,000016,1958.458
20100526,000016,1957.943
20100527,000016,1982.952
20100528,000016,1973.622
20100531,000016,1926.109
20100601,000016,1911.432
20100602,000016,1907.902
20100603,000016,1895.147
20100604,000016,1894.45
20100607,000016,1853.363
20100608,000016,1845.13
20100609,000016,1906.896
20100610,000016,1873.824
20100611,000016,1883.196
20100617,000016,1882.133
20100618,000016,1870.871
20100621,000016,1933.616
20100622,000016,1930.002
20100623,000016,1913.626
20100624,000016,1914.646
20100625,000016,1915.91
20100628,000016,1910.469
20100629,000016,1833.037
20100630,000016,1819.109
20100701,000016,1799.881
20100702,000016,1812.58
20100705,000016,1797.66
20100706,000016,1826.395
20100707,000016,1829.557
20100708,000016,1828.131
20100709,000016,1870.303
20100712,000016,1887.671
20100713,000016,1859.152
20100714,000016,1873.038
20100715,000016,1840.668
20100716,000016,1839.219
20100719,000016,1878.528
20100720,000016,1909.965
20100721,000016,1914.33
20100722,000016,1933.877
20100723,000016,1945.451
20100726,000016,1951.87
20100727,000016,1936.074
20100728,000016,1983.628
20100729,000016,1993.87
20100730,000016,1986.76
20100802,000016,2015.655
20100803,000016,1978.414
20100804,000016,1981.525
20100805,000016,1954.336
20100806,000016,1979.228
20100809,000016,1988.017
20100810,000016,1934.587
20100811,000016,1939.844
20100812,000016,1914.451
20100813,000016,1930.671
20100816,000016,1971.295
20100817,000016,1979.789
20100818,000016,1974.664
20100819,000016,1994.162
20100820,000016,1967.061
20100823,000016,1962.778
20100824,000016,1960.055
20100825,000016,1914.997
20100826,000016,1914.636
20100827,000016,1917.581
20100830,000016,1942.559
20100831,000016,1923.907
20100901,000016,1917.33
20100902,000016,1935.922
20100903,000016,1929.186
20100906,000016,1975.677
20100907,000016,1973.14
20100908,000016,1956.33
20100909,000016,1918.286
20100910,000016,1915.645
20100913,000016,1922.142
20100914,000016,1925.014
20100915,000016,1893.027
20100916,000016,1858.449
20100917,000016,1857.31
20100920,000016,1860.854
20100921,000016,1864.414
20100927,000016,1881.545
20100928,000016,1863.881
20100929,000016,1868.749
20100930,000016,1913.109
20101008,000016,1990.014
20101011,000016,2066.948
20101012,000016,2091.781
20101013,000016,2125.614
20101014,000016,2160.837
20101015,000016,2254.392
20101018,000016,2241.722
20101019,000016,2278.353
20101020,000016,2285.214
20101021,000016,2245.248
20101022,000016,2231.057
20101025,000016,2294.451
20101026,000016,2272.208
20101027,000016,2225.371
20101028,000016,2224.238
20101029,000016,2189.479
20101101,000016,2238.471
20101102,000016,2231.704
20101103,000016,2226.468
20101104,000016,2254.763
20101105,000016,2279.004
20101108,000016,2289.964
20101109,000016,2257.348
20101110,000016,2226.16
20101111,000016,2252.283
20101112,000016,2130.581
20101115,000016,2126.697
20101116,000016,2032.498
20101117,000016,2013.607
20101118,000016,2037.462
20101119,000016,2039.445
20101122,000016,2019.668
20101123,000016,1981.261
20101124,000016,2014.155
20101125,000016,2041.337
20101126,000016,2018.397
20101129,000016,2011.898
20101130,000016,1979.891
20101201,000016,1984.305
20101202,000016,1998.149
20101203,000016,2008.12
20101206,000016,2032.03
20101207,000016,2046.723
20101208,000016,2018.461
20101209,000016,1996.384
20101210,000016,2021.651
20101213,000016,2074.334
20101214,000016,2069.921
20101215,000016,2054.017
20101216,000016,2036.554
20101217,000016,2032.138
20101220,000016,1999.525
20101221,000016,2049.223
20101222,000016,2021.976
20101223,000016,2017.665
20101224,000016,2013.25
20101227,000016,1977.692
20101228,000016,1950.329
20101229,000016,1953.334
20101230,000016,1946.515
20101231,000016,1977.366
20110104,000016,2015.112
20110105,000016,1999.219
20110106,000016,1984.278
20110107,000016,2006.374
20110110,000016,1975.744
20110111,000016,1999.764
20110112,000016,2017.149
20110113,000016,2014.167
20110114,000016,1982.623
20110117,000016,1918.422
20110118,000016,1923.695
20110119,000016,1953.352
20110120,000016,1895.004
20110121,000016,1925.838
20110124,000016,1911.754
20110125,000016,1911.306
20110126,000016,1926.036
20110127,000016,1949.372
20110128,000016,1945.141
20110131,000016,1964.106
20110201,000016,1968.687
20110209,000016,1943.001
20110210,000016,1975.98
